-20.00 -20.00.1 1.00 1.00.1 1.00.2 1.00.3 1.00.4
-10.39854283352608 1.0869667533986995 0.8157749310894162 0.7284272827599314 0.862345352171928 0.8438727700250861 0.0654561493241104
-9.631864907691911 1.006024775235763 0.7292745305039434 0.7174013438992506 0.8875780617049417 0.8818115929772242 -1.6448915908293145
-9.708689433032664 0.5981978436301811 0.7943491037632684 0.6572524655295117 0.8195355288068215 0.8671642485024065 -1.7092122056062642
-9.849888008416746 0.8785960737056525 -9.180689828177726 0.7322330462160496 0.7652863039410075 0.9612746657388662 -0.065951659869232
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
1.0 -20.0 1.0 1.0 1.0 1.0 -20.0
1.0 -20.0 1.0 1.0 1.0 1.0 -20.0
1.0 -20.0 1.0 1.0 1.0 1.0 -20.0
1.0 -20.0 1.0 1.0 1.0 1.0 -20.0
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
-9.494159144417212 0.6861331599747796 -9.1352343746515 0.884131238701785 -8.861804823138343 0.4822040080315767 -0.4390112479999999
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
-20.0 -20.0 1.0 0.94 1.0 1.0 -20.0
1.0 1.0 1.0 1.0 1.0 1.0 -20.0
-4.202 1.0 1.0 0.8686 1.0 1.0 -4.19408
-2.06 1.0 0.94 1.0 0.898 1.0 -9.392
-7.485685999999999 1.020057713367665 1.0 0.94 0.898 0.898 -20.0
-16.759999999999998 -13.66371995930507 0.898 0.94 1.0 0.94 -20.0
-11.015156 -9.225331718289429 -2.1314 0.84802 0.8686 1.0 -9.392
-10.11390644 -9.248397723108356 0.8115448000000001 0.84412 0.833614 0.94 -9.4064
-16.787936000000002 -3.842312379637368 0.816484 0.8835999999999999 0.819214 -0.2003251999999999 -9.430016
-11.854492544 -2.2707303621757875 -1.337727488 0.77365216 0.7934728 0.83362 0.830584
-9.514298621972 -1.386743595060662 0.6369877145704 0.6731096872000001 0.8542000000000001 0.799348 0.7621324
-9.550463926081232 -0.6894790402661887 0.70481872828 -0.2654650310370342 0.25371046 0.65979520358344 0.616437262520608
-12.97873532618354 -0.6491060532975076 0.7814776 0.699033831609214 0.6496422010192 0.6605121681442001 0.70481872828
-9.496977442764392 0.5100675914002284 0.3295592379920092 -0.025740950557504 0.6842993019820001 0.64298440478704 -1.8120741122619195
-11.13822251708583 0.2082015419964063 0.7455284407653779 0.7817085039427498 0.6252604757909201 0.4588909137121164 0.3749610989375065
-9.887326090943722 0.8452407751380491 0.5489059868854875 -0.196317338541114 0.6460308930346105 0.7380726293225679 -0.9342786479743074
-10.482073378609918 -0.659608036821414 0.9686008746351288 -2.1519069867858245 0.7278203530773711 0.70760408098 -2.715631727930895
-10.972090289366143 1.021347246188368 0.8938793094734582 0.9004654911081186 0.7980425693322722 0.9363925984347808 0.8648253081189067
-10.942268687639809 1.0805349617555082 0.8699909383259523 0.808389448227484 0.8678650432459323 0.7930288230750296 0.919736368489374
-11.755359187435875 1.031563537565856 0.9694420386767276 0.7904197158547246 0.8986519046349706 0.9068977852982254 0.8865925515530962
-14.41050869887468 1.199733581189511 -7.858992099923083 0.8256796281373856 0.8539493592415914 0.9344094092276763 0.9564612865591918
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
1.0 -20.0 1.0 1.0 1.0 1.0 1.0
1.0 -20.0 1.0 1.0 1.0 1.0 1.0
1.0 -20.0 1.0 1.0 1.0 1.0 1.0
-9.00233459878543 -0.1527117708534306 -9.331112591431303 -2.8517590328968923 -9.430831340149602 0.4184353804524131 0.554641390714047
-20.0 -5.834856246047613 1.0 1.0 1.0 1.0 -20.0
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
-14.492 -3.8371449334174055 1.0 1.0 1.0 1.0 -6.3344
-20.0 -20.0 1.0 1.0 1.0 0.94 -13.76
1.0 1.1886220144993995 1.0 0.94 1.0 0.9409689998399978 0.993102880895024
-2.06 1.1251619786368825 1.0 0.898 0.94 0.8686 0.9038487803837484
1.0 1.0253389950796792 1.0 1.0 0.9244287803837484 1.0 1.0
-2.06 1.0 0.94 1.0 0.898 1.0 0.94
-14.492 -13.578279920297923 1.0 0.8686 0.898 1.0 -6.3344
-16.759999999999998 -9.244082651218726 0.94 0.802948 0.94 0.9225381577780832 -4.19408
-16.78448 -2.442737781129028 0.82354 0.87352 0.898 0.898 -9.41648
-10.10382644 -0.0699769835502619 0.84412 0.75940222 0.806404 0.8686 -0.0880270256
-11.039636 -6.152390173742811 0.665337945316 0.6808094859232 0.7889698 0.76455016 -9.46092128
-16.759999999999998 -13.5403006323776 0.77948596 0.0291160994164588 0.71885537698 0.754315559416 -6.428963849600001
-11.1046318112 -0.1234524920527257 0.7383674068 0.6855466963984 0.75910276 -1.3374427400000002 -1.0590815018528006
-12.9584009216 -0.1953774442417297 -2.2518235016 0.6872806644964187 0.8676448 0.5186549734 -2.7839442092288005
-11.862802382487637 -0.5745407955072015 0.7217312014 0.8505565135106992 -2.255235787541432 0.837064 -4.2638023824876345
-12.97211168 -0.6765356603107099 0.7730248717591243 0.7950262217082237 0.7400668923923653 0.83404 -0.399078608
-10.4797467481647 -1.1751109332740808 -4.272518582660872 0.902071688150947 0.2266111488989336 0.80891536 -4.213683381944626
-11.79308 -6.184267714311411 0.8631462350069832 0.9266154649534308 0.898 -1.2410588899424375 -6.346329935691127
-12.884913850196886 1.0370741054092725 0.8797770945620126 0.8778080738787023 0.8842015857965175 0.83362 -2.671181551589491
-12.858733834886962 1.0840815777236017 -4.1676947162887705 0.9879360594854828 0.8561520901604049 0.8686 -4.149886722748475
-20.0 1.0 1.0 1.0 1.0 1.0 -20.0
-20.0 1.0 1.0 1.0 1.0 1.0 -20.0
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
1.0 -20.0 1.0 1.0 1.0 1.0 -20.0
-9.174679882838 0.6505599395453445 -9.389109603805164 0.4277475763588645 -9.38871636989324 0.6754300869126033 0.184233925904726
1.0 -20.0 1.0 0.94 1.0 1.0 -20.0
-4.202 -13.53035268291776 0.8686 1.0 1.0 0.898 -9.392
-14.492 -13.639739836545113 0.94 0.94 0.898 1.0 -13.76
-20.0 -13.623183270315302 0.8989689998399978 0.94 1.0 0.898 -6.3344
-20.0 -13.670221269989703 0.94 1.0040374993333243 0.8686 1.0 -9.390352700272004
-20.0 -9.23744414284078 0.9096449683300908 0.94 0.898 1.0 -4.19408
-4.202 1.0485207013753777 0.94 0.94 0.8686 0.898 -20.0
1.0 1.0429374667737403 1.0 1.0 0.94 0.898 -13.76
-4.202 1.0 1.0 0.898 1.0 1.0 -13.76
-6.670612144910656 1.1322013671031457 0.92846515786674 0.898 0.898 0.9491807005443804 -9.338061842221917
-10.47739440125486 -9.26682622255139 0.9259032412316842 0.8542000000000001 0.9519381577780834 0.8776059118162892 -9.392
-16.759999999999998 -9.259730071061464 0.9256 0.7993480000000001 0.8412347987451413 0.9412635051320176 -0.9369339299061368
-10.5764461616 0.6750386892362863 0.82354 -0.6755911999999997 -0.6530004899061368 0.7648791326473929 -9.433616
-9.677578917584 -2.378294957291428 -1.332260418464 0.8154296368 -0.7667715115448002 0.82354 -0.10157736895616
-11.039636 -3.974558929375248 0.816484 0.2301304160752 0.8440353164800001 0.8686 0.82354
-11.8295552 -6.040668632436743 0.8835999999999999 0.77845410688 0.7993480000000001 0.84802 0.78359716
-14.51648 -9.2606586624778 0.83404 0.8176648 0.94 0.84802 0.8542000000000001
-14.5064 -13.696780189608194 0.830164 0.8092144 0.898 -1.25588 0.8835999999999999
-12.9044 -20.0 0.84802 0.82571379057217 0.9256 0.837064 -13.76
-12.9044 -6.180237756293511 0.9256 1.0 0.898 0.84802 -20.0
-20.0 -13.662195796305484 0.8886173349268438 0.8675061498031137 0.898 0.898 -13.76
-16.759999999999998 -6.136217082693941 0.9609055621951824 0.9601795786536644 0.8542000000000001 0.898 -13.76
-20.0 1.087106509146593 1.0 1.0 0.8886173349268438 1.0 0.94
-16.758179382821904 1.007585904908733 0.8646254937156691 -7.998159582821904 1.0 0.94 0.8990709512812329
-14.48551149834338 1.0279652573730034 1.0 -6.733683988170825 0.8990709512812329 0.8492647550194868 0.8820261279039259
-20.0 1.0561191159833805 0.94 1.0 1.0 1.0 1.0
-12.9044 -1.3993385373468554 1.0 1.0 0.9554136843351811 0.9287636290418154 -13.76
-11.822900411626502 -3.9934256092741256 0.79209016 -7.511306312422184 0.898 0.8971600531201372 -9.411620170701733
-12.943645106452008 -4.000668785367786 0.7631888145216921 -2.06 0.7982544036254191 0.8269839999999999 -1.68862304
-10.183938824 -3.97124019561756 -8.08425369734018 0.6290508452550401 -0.7797355892396907 0.8214804277492451 -1.7672140278149968
1.0 -20.0 0.94 0.94 1.0 1.0 1.0
-2.06 -20.0 0.94 0.898 0.898 0.898 0.94
-4.202 -20.0 0.898 0.94 0.94 0.898 0.898
-2.06 -20.0 0.94 1.0 0.8686 0.94 0.94
-16.759999999999998 -13.66938751813486 1.0 1.0 0.94 1.0 -13.76
-20.0 -20.0 1.0 1.0 0.94 1.0 -20.0
-20.0 -20.0 0.94 0.9096449683300908 1.0 1.0 -13.76
-16.759999999999998 -13.64946227436294 1.0 0.915518486443686 0.94 1.0 -9.392
1.0 1.0582734916657457 1.0 1.0 1.0 1.0 1.0
-2.06 1.0382529189349188 0.8686 0.971728328104755 0.94 0.94 0.898
-4.196702404813948 1.0263120670300403 0.9391745737526082 0.94 0.84802 0.8856614726898547 1.0
1.0 1.0973341220270136 0.898 0.8446355100938632 0.898 0.898 1.0
-14.492 -2.493763471373128 0.83404 0.76402912 0.9190135412993728 0.876894669113441 -9.419771416740309
-14.5064 -13.674714631770645 -0.195386 -0.6710348835200002 0.8566933333540598 0.8686 -9.392
-12.9044 -6.167990772839076 1.0 0.8269839999999999 0.7944088 0.8836 -13.76
-20.0 -9.27898718795717 0.8686 0.94 1.0 0.819214 -20.0
-20.0 -13.631136744943262 0.898 0.9256 0.8686 0.898 -13.76
-16.7744 -13.696257860738571 0.94 0.83362 0.94 0.8100040000000001 -13.76
-11.8537472 -5.980439127267883 -0.1809799999999999 0.8686 -2.713948598 -0.2003251999999998 -1.71616304
-14.492 -6.008734156506334 1.0 0.898 0.39446002 0.8542000000000001 -4.19408
-20.0 -20.0 -1.202 1.0 0.898 0.87352 -20.0
-20.0 -4.033342658718485 1.0 1.0 0.94 0.8686 -2.695856
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
-16.759999999999998 -13.695034364871582 0.9412447550194868 0.898 1.0 0.94 -9.392
-20.0 1.0051864792478615 0.9004632224023962 0.8798536129291541 0.898 0.94 -20.0
-12.9044 1.0102634266766508 0.9580962523775384 0.9534685878360112 1.0 0.898 -20.0
-20.0 1.0454138552338252 0.9329737827696144 0.898 0.898 0.8686 -13.741903747622462
-10.417363029126394 1.063948179044899 0.8836 0.4185197629287517 0.9042718828994906 0.898 -4.1449399468798624
-12.93896 -1.2624495503671274 -2.183516 0.8293548935479912 -0.5699459717291211 -0.1956315334784555 -13.76
-11.053690772250755 -13.6866780416667 -8.043414112826284 0.863008 0.7583800344515179 0.9254113632238188 -9.41648
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
-20.0 -20.0 1.0 0.8686 1.0 -2.06 -20.0
-4.202 -20.0 1.0 0.94 0.94 -6.750979999999999 -6.3344
-2.06 -20.0 0.94 1.0 1.0 -2.06 -20.0
1.0 -20.0 0.94 1.0 1.0 1.0 -20.0
-2.06 -13.626330324944794 1.0 0.94 1.0 1.0 -13.76
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
-20.0 -20.0 0.9477906267990204 0.9071807005443804 1.0 1.0 -20.0
-2.0522093732009794 1.0480937729498077 1.0 0.8776059118162893 0.94 -5.684338527310145 -9.378755934441664
-6.737239788510706 1.0226020060029173 0.9097923619228134 0.9207823909133092 0.898 -5.689520385644866 -9.38277838155081
-7.966581926767052 1.0498586302128716 0.833614 0.7987867120267148 0.8428356184491903 1.0 -9.37351331641998
-4.202 1.0 0.94 -0.2611981999999997 0.8525209852461971 -2.06 -2.695856
-14.5064 -20.0 0.8835999999999999 0.94 0.8686 -4.216399999999999 -6.348799999999999
-11.80748 -6.185849533935505 0.94 0.898 0.8542000000000001 -4.202 -9.392
-20.0 -13.694912192469449 0.9256 0.9256 0.94 1.0 -20.0
-20.0 -20.0 0.833614 0.8835999999999999 -1.202 -2.06 -9.4064
-16.759999999999998 -13.6979888465767 0.9256 0.7824136 -0.6464599999999997 1.0 0.898
-12.9188 -13.698086413873202 -0.2296519999999999 0.898 0.94 -2.06 0.8836
-16.759999999999998 -20.0 0.84802 0.898 0.8686 -6.792596 0.898
-12.9044 -0.7047758602200803 1.0 0.898 -1.2764600000000002 -2.06 0.8686
-20.0 -20.0 0.94 1.0 0.94 1.0 -13.76
-16.759999999999998 -9.123533393113238 1.0 0.94 0.898 -2.06 -6.3344
-14.492 -9.094298800095752 1.0 0.94 0.94 1.0 -20.0
-14.492 -9.278190467019764 0.9463817267020138 0.94 0.898 -2.06 -20.0
-14.480400436272586 1.029718145983362 -0.6014 0.8993636290418154 1.0 -4.1956182732979865 0.9043817267020138
-11.79308 1.0 0.8681190502070105 0.8853105879673311 0.8757323550360069 -2.06 0.8235298
-11.760040388251452 1.038752466115687 0.9190974225354844 0.8686 0.833614 -6.72561381992599 0.882439948492199
-10.94077746631386 1.1082439173446297 -6.702799222925216 0.8420604277492449 0.8549784197307687 -2.06 0.9254113632238188
-9.269360335130848 0.9845763179245908 0.8087954389468208 -9.233698900369449 -9.235401324496472 0.8364683934586883 -9.234503116656368
-9.238067617545251 1.0144859465266851 0.6513811156487858 -9.151870753830616 0.7586809036337867 0.8098431907454708 -9.195710119034224
-9.55173012500128 0.9176359278942916 0.8292404212162685 -9.195274433961991 0.7835928468612763 0.837083923137291 -9.442012182662634
-9.194059983400914 1.0449879181152846 0.8072043245463898 -9.177197411238629 0.6861034298899656 0.7506359757156871 -9.17610709728566
-9.18853504945287 1.014544783843338 0.8079524110521051 -9.194161572228223 0.8383241399954993 0.7713881218571478 -9.186029703167293
-9.191541817560518 1.0086764008121756 0.8294834362304364 -9.191244597952394 0.8092188342948702 0.9026259151762116 -9.192953892004333
-9.131257180890245 1.0641767531856805 0.7758156266536781 -9.139201886423164 0.8068583514435897 0.7913853607915694 -9.147798255272871
-9.223773965520866 0.987603185677888 0.8094148264092524 -9.2242908190129 0.8582945502917286 0.8079647833612161 -9.245583617220625
-9.19110258741018 1.008829976985878 0.8054095069108405 -9.190507470458892 0.7801318318793212 0.8166185734703142 -9.189519348773876
-9.194424695403429 1.0066492137478231 0.8141019609353534 -9.193653555164378 0.8110435486535581 0.8097153621315107 -9.19338496942269
-9.180281740724002 1.011750108120636 0.8045785331205068 -9.182920810316896 0.8061586704688712 0.8085561467080129 -9.183201587369556
-9.195983060213342 1.003820225753666 0.9490423102734798 -9.1956680251343 0.8184261751192351 0.804986828285757 -9.196162922239736
-9.037225164220082 1.2436605963701184 0.8477987774044511 -9.070774246763923 0.8032639629976827 0.8037247570720734 -9.07070205706917
-9.168045281139475 1.0310022523816391 0.8026273065471732 -9.16595816284105 0.8609405544785709 0.8074641095997757 -9.133725662911544
-9.196622648502846 1.0026941069430937 0.8110586230072023 -9.197404367317151 0.8321032257951956 0.8737896448757726 -9.197006345807043
-9.192566428022554 1.0073773187060824 0.9002393376922604 -9.18832802340198 0.8028620713996186 0.802230212041116 -9.187730364268688
-9.052058124430044 1.242365439133168 0.8026216012372904 -9.138578627684398 0.8056721648473806 0.8074024981538956 -9.052131967816155
-9.198022759145058 1.0023509244930373 0.8014195702065507 -9.197832807360856 0.8602342907433346 0.8027587738882894 -9.197959229871351
-9.198508833699002 1.0014879250152 0.8011303951452656 -9.198543963223775 0.8019820158965619 0.8013667194494749 -9.19847619958769
-9.19877702494607 1.001176935771672 0.8025786065623983 -9.19825469492682 0.8013759292121763 0.8013072071988103 -9.198750333755653
-9.197735890701672 1.001383288945017 0.802628497971552 -9.197528373722918 0.8010013597393775 0.8127953991873189 -9.197631182049584
-9.198591977977513 1.0011906737411775 0.8019903291510491 -9.198413581539352 0.8026375302534166 0.8319383820203854 -9.198433031882956
-9.19786173920218 1.0015815518777051 0.8024341964331421 -9.197819071304693 0.801383782389806 0.8024741789736015 -9.19824415150193
-9.194806545743228 1.003753683468358 0.8035058005299495 -9.1952063535792 0.8017950758548651 0.8027328154550656 -9.196354941178374
-9.196157520034827 1.0058780579337596 0.8053590400011802 -9.196501268049683 0.8032430193852829 0.8058966879462806 -9.19616773523986
-9.192350624090071 1.0083586795225186 0.8006502797982504 -9.191938616516522 0.8037718761293149 0.8103368789298895 -9.1940453001961
-9.199173526319615 1.001103385308317 0.8038581971491626 -9.199675372079732 0.8069973832973459 0.8256030059799963 -9.20322637317846
-9.199635118146686 1.0020079072699124 0.8871031240474326 -9.19594811660636 0.7957210215239933 0.795058333972465 -9.197062705587673
-9.102089202815115 1.090211648853273 0.8126271943195863 -9.121726618449069 0.8031458064802804 0.7828618749285167 -9.14108654412753
-9.195783232199906 1.0116105687936776 -9.18628103635809 -9.18077920095096 0.8914248734083758 0.7704833893011701 -9.190753987621765
-9.163400499624432 1.0386867647372275 0.8117734862250101 0.7573239887485428 -9.138708205763306 0.8344221945924104 -9.180612897728
-9.290261360445031 1.01469136121528 0.8970740183124426 0.8099106953066404 0.8372541936201277 0.8100198702358545 -9.193668306996264
-9.276871938894775 1.1361949098799469 0.8146150155326736 0.6742997436423517 0.8094397230631861 0.813807592652614 -9.184175042746634
-9.193536343377286 1.059385163914895 0.7743309330872978 0.8459583062551996 0.8369814408114316 0.8197916705953877 -9.218567907129312
-9.269739499370546 0.9971499535826917 0.8800883443777209 0.8077677902112259 0.7698474579391316 0.8141327287640396 -9.215315552572353
-9.12536157430554 1.0348409724836083 0.8020479623441586 0.8080295133670592 0.7907062672108717 0.8131007802768117 -9.097689820367222
-9.19377019704204 1.0071354831970067 0.8076007216035705 0.8711821705144513 0.8542814515741002 0.8075154359525124 -9.197210314317603
-9.190788567004464 1.0091613892565694 0.8167617940059235 0.7741898290590662 0.804495680385676 0.7839311285668401 -9.19218006909176
-9.181157777333471 1.0193196053778972 0.8070592627276408 0.8101360323028433 0.8069840578226838 0.8048685085755156 -9.183681795610108
-9.195031546286282 1.0124261421121707 0.8082349826527734 0.8062793160118173 0.8170200615274228 0.8074289678127177 -9.190729502579186
-9.190351443378486 1.0067304011191516 0.8043782985229097 0.8149314937069676 0.8100809230422357 0.8045962699751061 -9.192449273821287
-9.195533407298743 1.0051785860931923 0.8048816499391673 0.8037841491808179 0.807398999552562 0.814736160547972 -9.193931484359435
-9.195341664113762 1.0038681468376387 0.8124374010297165 0.8611448857240631 0.805740189139333 0.8031198926580216 -9.195661383114109
-9.19279492280633 1.0077614876398986 0.8791371253057136 0.8495327193658573 0.8043093358709162 0.8046350045781272 -9.191394551082109
-9.110172355453402 1.085361375801532 0.801823983534793 0.8026907275183207 0.8076412971005797 0.89042090366738 -9.078666301523386
-9.198000142205991 1.0022090625169369 0.8061031722920542 0.8085940407070226 0.9431941457194516 0.8036844179675333 -9.19801010785705
-9.19381247860752 1.0042140675309177 0.804069593254844 0.860426031274511 0.8018653702644526 0.8024360517340402 -9.191298096521871
-9.196752559094731 1.0018128647451074 0.8013378253173342 0.8020986141429507 0.807595722344772 0.8016905438096478 -9.196557549626537
-9.198794745079422 1.0013430872622815 0.8010400481916805 0.8013451672098763 0.8020474988539082 0.8190237589082348 -9.19867670660171
-9.19896089877705 1.0007187796164836 0.805814904123052 0.8011068366388122 0.8011954629798161 0.8012426698890204 -9.199020153166112
-9.193409939922342 1.0039707948917207 0.8172757428641095 0.8024075318332407 0.8011391897869425 0.8014810598633957 -9.195062600453197
-9.181345027867009 1.0116006400918294 0.8019267884168281 0.8015364126747976 0.8194757921279808 0.8011825613529885 -9.168076582998172
-9.1978086691649 1.0021229678147412 0.8021964315246253 0.8017871150425231 0.8281243889651969 -9.19736362138243 -9.198017105584077
-9.197950730104482 1.0015353159268796 0.8083267561204861 0.8031284077815213 0.802707064127208 -9.19835336756317 -9.198204491953756
-9.19299148722222 1.011974513851135 0.8077054194444929 0.8034615805007965 0.8019029443327277 -9.193574723554187 -9.19342469994038
-9.179976219367894 1.0039607707183638 0.8136088508491803 0.8077841933052372 0.8043005152042086 0.8031505167998444 -9.188178400727589
-9.182159917442007 1.008330095251041 0.802321223490591 0.7994739128576692 0.8274596903897902 0.8026700472884807 -9.166871514458387
-9.195859967555686 1.002056862446595 0.7782417391448126 0.8029279152835749 0.8278542179427895 0.8012903503097444 -9.219201681467707
-9.229180221938238 0.9861727054282732 0.7622614145665757 0.8925019304565867 0.7965501972357446 0.7777873570441423 -9.22378732104172
-9.253332425801428 0.9979045746483 -9.069294679165749 0.8109179345511539 0.7754921095230386 0.8173957837394928 -9.288121922304262
-9.172028240328675 1.02207678185476 0.8100778535855702 0.8336241185287218 -9.15317310513516 0.8121087035540511 -9.16737482897565
-9.190838495508036 1.013459534782446 0.8123327746104771 0.8078881692696063 0.8506390778452361 0.795615948871716 -9.189889984481006
-9.188594847356663 1.0126674377691889 0.8161776515512378 0.8370227253069693 0.8113569227091544 0.8215076612934873 -9.167700496280853
-9.18373278651351 1.0227421570027893 0.811658203568412 0.6609651609219074 0.8096479527874945 0.8134817143466051 -9.18464467845538
-9.184115814414303 1.0157129102372429 0.8128446790102081 0.7926857874670092 0.816995408695954 0.8112321345210967 -9.187902649031365
-9.185333666093934 1.016846317675601 0.8067438791362567 0.8816385314160303 0.8140275314533663 0.808397345977247 -9.18461144538534
-9.19306774735422 1.007073345119697 0.8006731355844505 0.8043829730323626 0.8134375623592094 0.872979740352624 -9.193567585318252
-9.197974946792554 1.0097208853407036 0.8044593319058048 0.8073425772197622 0.8067209159182527 0.8077303884846916 -9.196396991990651
-9.195584046381573 1.0045815597291483 0.806799794299127 0.815923881254161 0.81006533222016 0.8060784582514003 -9.195421074215105
-9.192828827937053 1.004700950318139 0.8041127523263061 0.8069796010969537 0.8045603311016045 0.8098788839839131 -9.195485679109204
-9.195953871718704 1.0046507048527846 0.838009112897613 0.8064938434644688 0.8059356011813505 0.80521062122493 -9.195416690421553
-9.171575026492182 1.032830214162237 0.8065730651634885 0.8054003766861952 0.8040354542507036 0.8049926101809911 -9.194494991087408
-9.188131405440156 1.0032630731893963 0.8045529881314328 0.8032792744140584 0.8452564985457571 0.8650089344774617 -9.19346705700478
-9.1965009488895 1.0044168983644413 0.8791812999529417 0.8088064369620629 0.8034946683716662 0.8038250004413696 -9.196185564917132
-9.112402936673874 1.1208540886161935 0.802243355671568 0.9214476131857232 0.803584603434716 0.8595872609807542 -9.149157512126248
-9.197747072750452 1.0026428224501496 0.8026578796668793 0.8020173446768596 0.8311885448295646 0.8024146561311236 -9.197694960777875
-9.1976301784729 1.002198374979911 0.8018742597532739 0.8059694373488625 0.8022797887239549 0.8022986700592932 -9.197514808760117
-9.198130174684572 1.0018418130711022 0.8092692467221511 0.8032687525831715 0.8022737767280643 0.8021302499559652 -9.198178654188522
-9.190147921604664 1.0019680853598163 0.8009678598224169 0.8012618059480152 0.8016001507961038 0.8023350127031497 -9.180409640208982
-9.199006682418084 1.0010585691904894 0.8015713771774756 0.8009731907407075 0.809873770824072 0.8010675693273976 -9.198867727083972
-9.198821919852184 1.001220081700373 0.8013079505563409 0.8043282681011363 0.8015075417477735 0.8870501846895824 -9.198028456836798
-9.198663822594856 1.0011064243746777 -9.1987807300939 0.8172577096905917 0.8015244843087821 0.8009941400310394 -9.198782174840993
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
-9.196783185876123 1.0035090640373483 0.8033468820407234 0.818505725797796 -9.197563238528492 0.8319402732973515 -9.197791038001466
-9.197577265418534 1.0017014188960027 0.8022081429109786 0.8139253854540005 0.8032443596773114 0.8621986255719787 -9.197380846515484
-9.198250353747843 1.001280646933716 0.7555782407862325 0.7982751784614037 0.8019193532482444 0.756436837407831 -9.198174915632691
-9.350007193397182 0.9852506512508477 0.835560461206147 0.7668497227587888 0.801628975142131 0.7797663552570467 -9.333593211036456
-9.165659985923767 1.0566958341890305 -9.12953365600124 0.7761917651612686 0.759789264586368 0.7902437440947462 -9.159845759087045
-9.188969254494795 1.015278945576407 0.8012204432359642 0.830426265150989 -9.186594139388369 0.7745730354825369 -9.186816177270696
-9.228762115781626 1.0231036055251832 0.8285075545862465 0.8113558186037824 0.8131322526256224 0.8005710035586949 -9.215251949574514
-9.175835547223649 1.023958301938277 0.8099519103272939 0.811765213665276 0.7924019820454354 0.8193976438870374 -9.173814070539557
-9.201025499719062 1.021778028774878 0.812410349596385 0.8175391764424916 0.8232929764668526 0.7708872130311447 -9.187995946859749
-9.187429430320838 1.0160346315122455 0.8063701179774502 0.8135286308520076 0.8111698616065444 0.8089751754451463 -9.187904783651796
-9.192607537164044 1.0120441839156114 0.8980037932395778 0.8134025841025685 0.812599489212747 0.8084805534766456 -9.193680650307115
-9.10209945158062 1.0931585969063011 0.8083354596919877 0.8074611731527812 0.8068286663943698 0.8576232241602328 -9.1414739260795
-9.192606260889889 1.0097752798706756 0.8057113091024954 0.8097423069170925 0.8684632728462227 0.8144450930550045 -9.192207622198357
-9.19361374718887 1.0071650306826447 0.8097979842137478 0.805313230862311 0.8079745688794367 0.8048592453385041 -9.196988548428646
-9.190431721114196 1.0100003783142728 0.8050140045743363 0.8052266539917127 0.8063010634912955 0.8088925306150844 -9.188837994672571
-9.194694117134166 1.0059862445881456 0.8060315864946574 0.8039647433197703 0.8090303387991347 0.8044777675030992 -9.194790415574593
-9.194033669061804 1.0099253333284348 0.8785784202444779 0.8304585685293852 0.8050967879362183 0.8039897092719838 -9.196093593578471
-9.096952460698194 1.0892988658453553 0.8031204149925016 0.8034186947312688 0.8037325407669449 0.9151163644203733 -9.102585648043394
-9.19685645466121 1.0027834073090842 0.8501107304473137 0.8040023185313351 0.9112203114590016 0.8047801161181614 -9.1961177147692
-9.152795011216616 1.03205202470595 0.8023946347400321 0.8705168575823178 0.8030735852970448 0.8031485782434047 -9.075990757226023
-9.19747903674092 1.0026554350618826 0.8030086985936091 0.8022703398724927 0.8558077268964638 0.8409620131644615 -9.19746988557783
-9.197257521230627 1.002264844034899 0.8020331917357653 0.8022357482253782 0.8026316951762988 0.9452662620038238 -9.197797615211917
-9.197214500162186 1.001850966022885 0.8031309428500336 0.8016670233274789 0.8026135814830397 0.8216346949974468 -9.19794462511117
-9.196187274353614 1.0014177517826002 0.8009423721929417 0.803090845189709 0.8022927473093968 0.8018841590855127 -9.19705249045474
-9.198630480971907 1.0009254454456165 0.889119311011784 0.801062863829684 0.8018295436304916 0.8012938619093042 -9.198745777005453
-9.127309871520628 1.083594607671072 0.8009382050331365 0.8018957960466992 0.8010734287578771 0.8012032372765668 -9.123516891727686
-9.199021830573605 1.000952177251318 -9.199064483997317 0.8012037678291964 0.898583967142903 0.8011346958088628 -9.198942304426788
-20.0 -20.0 1.0 1.0 1.0 1.0 -20.0
